temperature,humidity,rainfall,pressure,soil_moisture,wind_speed,soil_type
24,44.0,0.0,1014.0,0.137,17.0,Sandy
22,70.0,0.1,1012.0,0.2258,5.0,Sandy
33,39.0,0.2,1006.0,0.0786,9.0,Sandy
19,67.0,0.0,1015.0,0.231,8.0,Sandy
28,38.0,0.0,1011.0,0.09899999999999999,10.0,Sandy
23,86.0,0.3,1011.0,0.27040000000000003,10.0,Loam
27,57.0,0.0,1009.0,0.16099999999999998,23.0,Sandy
24,82.0,0.0,1010.0,0.25099999999999995,8.0,Loam
23,74.0,0.0,1010.0,0.232,18.0,Sandy
25,71.0,0.0,1008.0,0.213,6.0,Sandy
28,43.0,0.0,1011.0,0.114,9.0,Sandy
20,87.0,0.0,1008.0,0.28600000000000003,20.0,Loam
21,34.0,0.0,1013.0,0.12200000000000001,11.0,Sandy
21,92.0,0.0,1013.0,0.29600000000000004,6.0,Loam
21,87.0,0.4,1010.0,0.2842,19.0,Loam
29,49.0,0.0,1008.0,0.127,18.0,Sandy
24,67.0,0.0,1006.0,0.20600000000000002,22.0,Sandy
18,86.0,0.0,1018.0,0.29300000000000004,11.0,Loam
25,63.0,0.0,1009.0,0.189,5.0,Sandy
24,82.0,1.8,1008.0,0.26539999999999997,9.0,Loam
26,64.0,0.0,1010.0,0.187,14.0,Sandy
27,61.0,0.0,1008.0,0.173,19.0,Sandy
22,81.0,0.0,1008.0,0.258,23.0,Loam
24,41.0,0.0,1015.0,0.12799999999999997,10.0,Sandy
20,89.0,0.0,1009.0,0.29200000000000004,18.0,Loam
29,53.0,0.0,1007.0,0.139,11.0,Sandy
32,19.0,0.0,1012.0,0.021999999999999992,7.0,Sandy
30,44.0,0.3,1012.0,0.10940000000000003,2.0,Sandy
23,63.0,0.0,1009.0,0.199,5.0,Sandy
32,32.0,0.0,1009.0,0.061,9.0,Sandy
31,41.0,0.0,1006.0,0.09299999999999997,11.0,Sandy
24,76.0,0.0,1007.0,0.23299999999999998,14.0,Sandy
34,33.0,0.0,1010.0,0.054000000000000006,10.0,Sandy
26,59.0,0.0,1007.0,0.172,23.0,Sandy
32,39.0,0.0,1014.0,0.08199999999999999,3.0,Sandy
20,65.0,0.0,1014.0,0.22,11.0,Sandy
24,76.0,0.0,1004.0,0.23299999999999998,25.0,Sandy
27,45.0,0.0,1015.0,0.125,16.0,Sandy
24,76.0,0.0,1009.0,0.23299999999999998,15.0,Sandy
18,97.0,0.0,1014.0,0.32599999999999996,12.0,Loam
20,96.0,0.1,1014.0,0.3138,4.0,Loam
28,55.0,0.0,1008.0,0.15,22.0,Sandy
27,51.0,0.0,1013.0,0.143,18.0,Sandy
21,80.0,0.0,1007.0,0.26,14.0,Loam
26,72.0,1.5,1008.0,0.223,11.0,Sandy
21,82.0,0.0,1010.0,0.26599999999999996,21.0,Loam
23,89.0,0.0,1009.0,0.277,8.0,Loam
16,52.0,0.0,1016.0,0.201,14.0,Sandy
21,84.0,0.0,1012.0,0.272,19.0,Loam
25,37.0,0.0,1017.0,0.111,19.0,Sandy
29,57.0,0.0,1011.0,0.151,15.0,Sandy
24,83.0,0.0,1008.0,0.25399999999999995,11.0,Loam
18,66.0,0.0,1011.0,0.233,5.0,Sandy
25,69.0,0.0,1008.0,0.207,5.0,Sandy
28,52.0,0.0,1006.0,0.141,20.0,Sandy
33,34.0,0.0,1005.0,0.062000000000000006,5.0,Sandy
24,76.0,0.0,1007.0,0.23299999999999998,11.0,Sandy
16,91.0,0.0,1014.0,0.318,9.0,Loam
21,86.0,0.0,1013.0,0.278,9.0,Loam
21,82.0,0.0,1009.0,0.26599999999999996,23.0,Loam
22,91.0,0.0,1012.0,0.28800000000000003,3.0,Loam
19,95.0,0.0,1010.0,0.315,12.0,Loam
28,34.0,0.0,1009.0,0.08700000000000001,7.0,Sandy
21,58.0,0.0,1011.0,0.19399999999999998,10.0,Sandy
22,78.0,0.0,1009.0,0.249,17.0,Sandy
27,14.0,0.0,1016.0,0.032,15.0,Sandy
25,53.0,0.0,1013.0,0.159,19.0,Sandy
33,35.0,0.0,1009.0,0.065,7.0,Sandy
21,74.0,0.0,1013.0,0.242,10.0,Sandy
20,80.0,0.0,1015.0,0.265,11.0,Loam
25,69.0,0.0,1011.0,0.207,21.0,Sandy
21,86.0,0.0,1008.0,0.278,19.0,Loam
21,82.0,0.0,1010.0,0.26599999999999996,6.0,Loam
25,71.0,1.4,1006.0,0.22419999999999998,15.0,Sandy
29,47.0,0.0,1004.0,0.12099999999999998,21.0,Sandy
24,81.0,2.2,1012.0,0.2656,15.0,Loam
26,63.0,0.0,1009.0,0.184,12.0,Sandy
27,58.0,0.0,1006.0,0.16399999999999998,18.0,Sandy
28,36.0,0.0,1014.0,0.093,17.0,Sandy
21,91.0,0.0,1009.0,0.29300000000000004,16.0,Loam
17,74.0,0.0,1019.0,0.262,9.0,Loam
25,68.0,0.0,1012.0,0.20400000000000001,10.0,Sandy
26,61.0,0.6,1008.0,0.1828,13.0,Sandy
19,70.0,0.0,1014.0,0.24,16.0,Sandy
20,66.0,0.0,1019.0,0.223,12.0,Sandy
26,69.0,0.0,1010.0,0.20199999999999999,12.0,Sandy
31,36.0,0.0,1005.0,0.07799999999999999,5.0,Sandy
21,89.0,0.0,1009.0,0.28700000000000003,14.0,Loam
20,95.0,0.2,1007.0,0.3116,11.0,Loam
23,54.0,0.0,1013.0,0.17200000000000001,10.0,Sandy
24,84.0,0.0,1010.0,0.257,13.0,Loam
33,33.0,0.0,1008.0,0.059000000000000004,17.0,Sandy
23,50.0,0.0,1015.0,0.16,11.0,Sandy
25,69.0,0.0,1009.0,0.207,11.0,Sandy
30,48.0,0.0,1004.0,0.119,25.0,Sandy
22,79.0,0.0,1008.0,0.252,28.0,Loam
26,67.0,0.0,1011.0,0.196,9.0,Sandy
20,93.0,0.1,1008.0,0.30480000000000007,16.0,Loam
25,60.0,0.0,1010.0,0.18,20.0,Sandy
22,43.0,0.0,1012.0,0.14400000000000002,11.0,Sandy
22,79.0,0.0,1008.0,0.252,21.0,Loam
32,38.0,0.0,1007.0,0.07899999999999999,8.0,Sandy
25,50.0,0.0,1011.0,0.15,11.0,Sandy
23,72.0,0.0,1018.0,0.226,18.0,Sandy
25,66.0,0.0,1015.0,0.198,6.0,Sandy
25,69.0,0.0,1007.0,0.207,16.0,Sandy
28,43.0,0.0,1009.0,0.114,18.0,Sandy
20,26.0,0.0,1013.0,0.10300000000000001,13.0,Sandy
21,80.0,0.0,1011.0,0.26,3.0,Loam
25,30.0,0.0,1017.0,0.09,19.0,Sandy
26,65.0,0.0,1010.0,0.19,9.0,Sandy
22,60.0,0.0,1013.0,0.195,22.0,Sandy
29,55.0,0.7,1006.0,0.1506,17.0,Sandy
21,85.0,0.0,1009.0,0.275,20.0,Loam
21,87.0,0.3,1011.0,0.28340000000000004,21.0,Loam
22,88.0,0.1,1010.0,0.27980000000000005,12.0,Loam
26,66.0,1.4,1008.0,0.2042,24.0,Sandy
21,88.0,0.0,1008.0,0.28400000000000003,23.0,Loam
26,55.0,0.2,1014.0,0.1616,15.0,Sandy
24,78.0,0.0,1009.0,0.239,16.0,Sandy
19,99.0,0.0,1007.0,0.327,10.0,Loam
22,83.0,0.0,1008.0,0.26399999999999996,13.0,Loam
20,96.0,0.0,1014.0,0.313,12.0,Loam
22,61.0,0.0,1013.0,0.198,13.0,Sandy
21,48.0,0.0,1012.0,0.16399999999999998,9.0,Sandy
24,68.0,0.0,1012.0,0.20900000000000002,11.0,Sandy
24,68.0,0.0,1012.0,0.20900000000000002,7.0,Sandy
16,88.0,0.0,1017.0,0.309,11.0,Loam
23,61.0,0.0,1012.0,0.193,12.0,Sandy
27,66.0,0.0,1006.0,0.188,13.0,Sandy
26,61.0,0.0,1010.0,0.178,18.0,Sandy
17,56.0,0.0,1015.0,0.20800000000000002,8.0,Sandy
23,49.0,0.0,1014.0,0.157,15.0,Sandy
24,73.0,0.0,1010.0,0.224,6.0,Sandy
29,56.0,0.0,1008.0,0.14800000000000002,17.0,Sandy
19,64.0,0.0,1015.0,0.222,13.0,Sandy
20,90.0,0.0,1012.0,0.29500000000000004,6.0,Loam
17,98.0,0.0,1010.0,0.33399999999999996,7.0,Loam
16,74.0,0.0,1013.0,0.267,9.0,Loam
22,86.0,0.2,1011.0,0.2746,21.0,Loam
24,33.0,0.0,1010.0,0.10400000000000001,15.0,Sandy
22,75.0,0.0,1007.0,0.24,22.0,Sandy
22,99.0,0.0,1010.0,0.312,2.0,Loam
20,94.0,0.0,1009.0,0.307,14.0,Loam
21,86.0,0.0,1008.0,0.278,18.0,Loam
22,89.0,0.0,1011.0,0.28200000000000003,11.0,Loam
20,92.0,0.0,1013.0,0.30100000000000005,13.0,Loam
19,64.0,0.0,1011.0,0.222,6.0,Sandy
29,66.0,0.0,1007.0,0.17800000000000002,5.0,Sandy
20,92.0,0.0,1007.0,0.30100000000000005,12.0,Loam
21,55.0,0.0,1014.0,0.185,12.0,Sandy
24,70.0,2.0,1010.0,0.23099999999999998,22.0,Sandy
21,82.0,0.0,1006.0,0.26599999999999996,19.0,Loam
24,65.0,0.0,1008.0,0.2,5.0,Sandy
25,58.0,0.0,1012.0,0.174,7.0,Sandy
26,47.0,0.0,1008.0,0.13599999999999998,16.0,Sandy
22,73.0,0.0,1011.0,0.234,18.0,Sandy
29,21.0,0.0,1010.0,0.043,16.0,Sandy
23,44.0,0.0,1014.0,0.14200000000000002,16.0,Sandy
22,74.0,0.0,1012.0,0.23700000000000002,12.0,Sandy
31,21.0,0.0,1007.0,0.032999999999999995,4.0,Sandy
20,98.0,0.0,1008.0,0.319,9.0,Loam
21,94.0,0.0,1010.0,0.302,11.0,Loam
28,54.0,0.0,1006.0,0.147,23.0,Sandy
20,96.0,0.0,1010.0,0.313,10.0,Loam
25,54.0,0.0,1011.0,0.162,6.0,Sandy
20,55.0,0.0,1012.0,0.19,9.0,Sandy
27,44.0,0.0,1013.0,0.12200000000000001,5.0,Sandy
30,41.0,0.0,1005.0,0.09799999999999998,26.0,Sandy
26,58.0,0.0,1009.0,0.16899999999999998,7.0,Sandy
27,60.0,0.0,1009.0,0.16999999999999998,24.0,Sandy
30,19.0,0.0,1011.0,0.031999999999999994,13.0,Sandy
26,65.0,1.0,1008.0,0.198,12.0,Sandy
27,62.0,0.0,1006.0,0.176,22.0,Sandy
18,96.0,0.0,1014.0,0.32299999999999995,11.0,Loam
23,79.0,0.0,1008.0,0.247,24.0,Sandy
21,81.0,0.0,1009.0,0.263,11.0,Loam
33,22.0,0.0,1006.0,0.026000000000000002,6.0,Sandy
18,98.0,0.0,1012.0,0.32899999999999996,10.0,Loam
34,39.0,0.0,1007.0,0.072,19.0,Sandy
24,79.0,0.0,1007.0,0.242,7.0,Sandy
21,87.0,0.0,1009.0,0.281,16.0,Loam
23,81.0,0.0,1009.0,0.253,5.0,Loam
29,52.0,0.2,1006.0,0.1376,23.0,Sandy
22,74.0,0.0,1013.0,0.23700000000000002,8.0,Sandy
22,71.0,0.5,1013.0,0.232,11.0,Sandy
25,44.0,0.0,1011.0,0.132,13.0,Sandy
26,76.0,0.0,1009.0,0.22299999999999998,3.0,Sandy
26,40.0,0.0,1015.0,0.11499999999999999,6.0,Sandy
18,80.0,0.0,1015.0,0.275,15.0,Loam
30,47.0,0.0,1006.0,0.11599999999999999,19.0,Sandy
20,93.0,0.0,1012.0,0.30400000000000005,14.0,Loam
32,35.0,0.0,1008.0,0.06999999999999999,14.0,Sandy
16,75.0,0.0,1014.0,0.26999999999999996,12.0,Loam
37,17.0,0.0,1007.0,0.0,8.0,Sandy
23,67.0,0.0,1011.0,0.21100000000000002,13.0,Sandy
28,53.0,0.0,1008.0,0.144,9.0,Sandy
30,33.0,0.0,1012.0,0.07400000000000001,11.0,Sandy
22,80.0,0.0,1009.0,0.255,5.0,Loam
24,62.0,0.0,1014.0,0.191,7.0,Sandy
23,78.0,0.1,1009.0,0.2448,14.0,Sandy
22,46.0,0.0,1010.0,0.15300000000000002,11.0,Sandy
31,25.0,0.0,1009.0,0.04499999999999999,14.0,Sandy
26,69.0,0.1,1010.0,0.20279999999999998,17.0,Sandy
21,79.0,0.0,1007.0,0.257,19.0,Loam
21,76.0,0.0,1015.0,0.24799999999999997,16.0,Sandy
27,66.0,1.0,1007.0,0.196,9.0,Sandy
24,72.0,0.0,1014.0,0.221,8.0,Sandy
30,26.0,0.0,1008.0,0.053,7.0,Sandy
23,75.0,0.0,1008.0,0.235,30.0,Sandy
19,70.0,0.0,1014.0,0.24,10.0,Sandy
27,57.0,0.0,1008.0,0.16099999999999998,11.0,Sandy
22,54.0,0.0,1011.0,0.17700000000000002,9.0,Sandy
19,88.0,0.0,1016.0,0.29400000000000004,12.0,Loam
22,64.0,0.0,1015.0,0.20700000000000002,17.0,Sandy
21,91.0,0.2,1013.0,0.29460000000000003,15.0,Loam
16,75.0,0.0,1014.0,0.26999999999999996,13.0,Loam
17,78.0,0.0,1014.0,0.27399999999999997,8.0,Loam
23,77.0,1.1,1009.0,0.2498,12.0,Sandy
34,38.0,0.3,1007.0,0.07139999999999999,11.0,Sandy
21,84.0,0.0,1007.0,0.272,23.0,Loam
25,96.0,0.0,1006.0,0.288,4.0,Loam
30,36.0,0.0,1011.0,0.08299999999999999,10.0,Sandy
27,58.0,1.0,1003.0,0.172,16.0,Sandy
22,72.0,0.0,1012.0,0.231,9.0,Sandy
22,75.0,0.0,1009.0,0.24,18.0,Sandy
24,83.0,0.8,1011.0,0.26039999999999996,14.0,Loam
21,53.0,0.0,1012.0,0.179,13.0,Sandy
27,61.0,0.1,1009.0,0.17379999999999998,14.0,Sandy
27,48.0,0.5,1007.0,0.13799999999999998,6.0,Sandy
24,76.0,0.0,1008.0,0.23299999999999998,15.0,Sandy
25,35.0,0.0,1015.0,0.105,12.0,Sandy
22,43.0,0.0,1015.0,0.14400000000000002,16.0,Sandy
22,82.0,0.1,1010.0,0.2618,11.0,Loam
27,60.0,0.0,1010.0,0.16999999999999998,17.0,Sandy
18,54.0,0.0,1014.0,0.197,11.0,Sandy
21,35.0,0.0,1013.0,0.125,12.0,Sandy
24,71.0,0.0,1015.0,0.218,6.0,Sandy
30,18.0,0.0,1010.0,0.028999999999999998,15.0,Sandy
26,54.0,0.0,1014.0,0.157,10.0,Sandy
32,31.0,0.0,1008.0,0.057999999999999996,6.0,Sandy
23,83.0,0.0,1006.0,0.25899999999999995,15.0,Loam
18,75.0,0.0,1015.0,0.26,12.0,Loam
24,75.0,0.1,1006.0,0.23079999999999998,15.0,Sandy
15,92.0,0.0,1019.0,0.326,15.0,Loam
31,45.0,0.0,1006.0,0.10500000000000001,13.0,Sandy
35,18.0,0.0,1008.0,0.003999999999999997,7.0,Sandy
21,80.0,0.0,1016.0,0.26,14.0,Loam
30,49.0,0.0,1004.0,0.122,22.0,Sandy
24,62.0,0.6,1014.0,0.1958,10.0,Sandy
27,56.0,0.0,1010.0,0.158,23.0,Sandy
27,60.0,0.1,1006.0,0.17079999999999998,15.0,Sandy
17,94.0,0.0,1013.0,0.32199999999999995,11.0,Loam
28,54.0,0.0,1008.0,0.147,19.0,Sandy
22,83.0,0.0,1015.0,0.26399999999999996,12.0,Loam
24,75.0,0.0,1008.0,0.22999999999999998,14.0,Sandy
29,24.0,0.0,1015.0,0.05199999999999999,10.0,Sandy
21,90.0,0.0,1007.0,0.29000000000000004,13.0,Loam
24,78.0,0.0,1009.0,0.239,7.0,Sandy
19,96.0,0.0,1016.0,0.318,11.0,Loam
33,23.0,0.0,1011.0,0.029000000000000005,9.0,Sandy
20,90.0,0.0,1008.0,0.29500000000000004,20.0,Loam
35,19.0,0.0,1010.0,0.006999999999999992,11.0,Sandy
25,67.0,0.0,1011.0,0.201,6.0,Sandy
26,61.0,0.0,1012.0,0.178,11.0,Sandy
24,35.0,0.0,1012.0,0.11,13.0,Sandy
30,40.0,0.0,1009.0,0.095,16.0,Sandy
21,73.0,0.0,1014.0,0.239,14.0,Sandy
24,70.0,0.0,1010.0,0.215,21.0,Sandy
20,92.0,0.0,1008.0,0.30100000000000005,14.0,Loam
27,34.0,0.0,1011.0,0.09200000000000001,11.0,Sandy
22,78.0,0.0,1010.0,0.249,25.0,Sandy
28,29.0,0.0,1015.0,0.072,18.0,Sandy
17,67.0,0.0,1015.0,0.24100000000000002,10.0,Sandy
23,81.0,0.9,1008.0,0.2602,26.0,Loam
15,79.0,0.0,1014.0,0.287,10.0,Loam
21,54.0,0.0,1016.0,0.182,11.0,Sandy
31,49.0,0.0,1007.0,0.11699999999999999,18.0,Sandy
26,58.0,0.0,1009.0,0.16899999999999998,4.0,Sandy
35,29.0,0.0,1007.0,0.03699999999999999,8.0,Sandy
33,29.0,0.0,1005.0,0.04699999999999999,6.0,Sandy
29,35.0,0.0,1012.0,0.08499999999999999,13.0,Sandy
24,71.0,0.0,1008.0,0.218,34.0,Sandy
22,87.0,0.0,1005.0,0.276,21.0,Loam
28,33.0,0.0,1013.0,0.084,4.0,Sandy
20,92.0,0.0,1008.0,0.30100000000000005,16.0,Loam
20,74.0,0.0,1012.0,0.247,8.0,Sandy
27,35.0,0.0,1013.0,0.095,14.0,Sandy
30,53.0,0.0,1005.0,0.134,13.0,Sandy
20,94.0,0.0,1010.0,0.307,11.0,Loam
22,78.0,0.0,1014.0,0.249,12.0,Sandy
20,90.0,0.0,1011.0,0.29500000000000004,11.0,Loam
31,29.0,0.0,1010.0,0.05699999999999999,11.0,Sandy
20,97.0,0.0,1015.0,0.316,10.0,Loam
19,76.0,0.0,1016.0,0.258,5.0,Loam
19,89.0,0.0,1014.0,0.29700000000000004,9.0,Loam
21,39.0,0.0,1017.0,0.13699999999999998,7.0,Sandy
25,70.0,0.1,1012.0,0.2108,9.0,Sandy
25,51.0,0.0,1012.0,0.153,10.0,Sandy
21,79.0,0.0,1008.0,0.257,17.0,Loam
22,64.0,0.0,1018.0,0.20700000000000002,15.0,Sandy
20,96.0,0.0,1009.0,0.313,9.0,Loam
30,22.0,0.0,1010.0,0.041,14.0,Sandy
25,30.0,0.0,1018.0,0.09,19.0,Sandy
27,69.0,0.6,1009.0,0.20179999999999998,6.0,Sandy
22,69.0,0.0,1006.0,0.222,21.0,Sandy
24,43.0,0.0,1011.0,0.134,14.0,Sandy
19,95.0,0.0,1013.0,0.315,8.0,Loam
20,90.0,0.0,1012.0,0.29500000000000004,7.0,Loam
19,97.0,0.0,1015.0,0.321,11.0,Loam
25,72.0,0.1,1009.0,0.2168,8.0,Sandy
18,68.0,0.0,1017.0,0.23900000000000002,16.0,Sandy
19,53.0,0.0,1013.0,0.189,10.0,Sandy
21,83.0,0.1,1010.0,0.2698,18.0,Loam
23,74.0,0.0,1007.0,0.232,18.0,Sandy
22,88.0,0.1,1009.0,0.27980000000000005,13.0,Loam
29,43.0,0.0,1013.0,0.109,8.0,Sandy
19,99.0,0.0,1007.0,0.327,8.0,Loam
26,70.0,0.3,1011.0,0.2074,9.0,Sandy
24,77.0,0.0,1010.0,0.236,7.0,Sandy
25,71.0,0.0,1011.0,0.213,4.0,Sandy
27,56.0,0.0,1008.0,0.158,9.0,Sandy
29,37.0,0.0,1010.0,0.091,12.0,Sandy
21,85.0,0.0,1009.0,0.275,19.0,Loam
29,48.0,0.0,1011.0,0.12399999999999999,9.0,Sandy
13,45.0,0.0,1011.0,0.195,8.0,Sandy
20,54.0,0.0,1015.0,0.187,13.0,Sandy
14,94.0,0.0,1017.0,0.33699999999999997,11.0,Loam
24,74.0,0.0,1008.0,0.227,17.0,Sandy
31,31.0,0.0,1009.0,0.063,9.0,Sandy
22,88.0,0.0,1011.0,0.279,13.0,Loam
21,84.0,0.0,1014.0,0.272,14.0,Loam
25,45.0,0.0,1014.0,0.135,7.0,Sandy
19,92.0,0.0,1010.0,0.30600000000000005,9.0,Loam
23,82.0,0.0,1009.0,0.25599999999999995,14.0,Loam
25,26.0,0.0,1015.0,0.078,15.0,Sandy
18,62.0,0.0,1015.0,0.221,12.0,Sandy
22,88.0,0.0,1011.0,0.279,14.0,Loam
29,48.0,0.0,1012.0,0.12399999999999999,12.0,Sandy
29,20.0,0.0,1016.0,0.039999999999999994,21.0,Sandy
25,71.0,0.0,1013.0,0.213,3.0,Sandy
20,94.0,0.2,1010.0,0.3086,12.0,Loam
23,80.0,2.0,1012.0,0.266,19.0,Loam
27,65.0,1.8,1010.0,0.1994,9.0,Sandy
26,67.0,0.0,1007.0,0.196,18.0,Sandy
23,79.0,0.0,1008.0,0.247,18.0,Sandy
30,51.0,0.0,1009.0,0.128,11.0,Sandy
23,66.0,0.4,1012.0,0.21120000000000003,14.0,Sandy
34,25.0,0.0,1008.0,0.03,6.0,Sandy
20,89.0,0.0,1011.0,0.29200000000000004,9.0,Loam
28,45.0,0.0,1009.0,0.12000000000000001,13.0,Sandy
19,72.0,0.0,1013.0,0.246,11.0,Sandy
27,56.0,0.0,1012.0,0.158,4.0,Sandy
27,65.0,0.0,1008.0,0.185,16.0,Sandy
19,73.0,0.0,1015.0,0.249,15.0,Sandy
33,17.0,0.0,1007.0,0.011000000000000003,15.0,Sandy
20,89.0,0.0,1005.0,0.29200000000000004,18.0,Loam
21,85.0,0.0,1006.0,0.275,22.0,Loam
26,70.0,0.0,1009.0,0.205,18.0,Sandy
19,98.0,0.0,1010.0,0.324,11.0,Loam
32,42.0,0.0,1005.0,0.091,21.0,Sandy
24,77.0,0.0,1011.0,0.236,6.0,Sandy
36,14.0,0.0,1009.0,0.0,6.0,Sandy
18,77.0,0.0,1013.0,0.266,8.0,Loam
32,34.0,0.0,1007.0,0.067,11.0,Sandy
24,62.0,0.0,1013.0,0.191,11.0,Sandy
23,80.0,0.0,1010.0,0.25,7.0,Loam
19,96.0,0.0,1011.0,0.318,12.0,Loam
23,41.0,0.0,1012.0,0.13299999999999998,16.0,Sandy
22,86.0,0.0,1012.0,0.273,4.0,Loam
16,58.0,0.0,1015.0,0.21899999999999997,9.0,Sandy
22,24.0,0.0,1012.0,0.087,12.0,Sandy
21,91.0,0.0,1013.0,0.29300000000000004,9.0,Loam
30,27.0,0.0,1012.0,0.056,19.0,Sandy
26,60.0,0.0,1011.0,0.175,12.0,Sandy
29,44.0,0.1,1008.0,0.1128,18.0,Sandy
22,77.0,0.0,1012.0,0.246,17.0,Sandy
16,77.0,0.0,1014.0,0.27599999999999997,10.0,Loam
27,63.0,0.0,1007.0,0.179,12.0,Sandy
21,92.0,0.0,1009.0,0.29600000000000004,9.0,Loam
23,82.0,0.0,1012.0,0.25599999999999995,14.0,Loam
18,97.0,0.0,1010.0,0.32599999999999996,9.0,Loam
30,44.0,0.0,1009.0,0.10700000000000001,10.0,Sandy
22,31.0,0.0,1012.0,0.108,13.0,Sandy
26,60.0,0.2,1009.0,0.17659999999999998,16.0,Sandy
19,82.0,0.0,1018.0,0.27599999999999997,12.0,Loam
23,76.0,0.6,1010.0,0.2428,13.0,Sandy
21,81.0,0.0,1007.0,0.263,27.0,Loam
23,77.0,0.0,1009.0,0.241,31.0,Sandy
22,87.0,0.0,1009.0,0.276,5.0,Loam
25,44.0,0.0,1017.0,0.132,19.0,Sandy
31,25.0,0.0,1009.0,0.04499999999999999,13.0,Sandy
23,49.0,0.0,1011.0,0.157,10.0,Sandy
25,73.0,0.0,1007.0,0.219,18.0,Sandy
18,99.0,0.0,1010.0,0.33199999999999996,12.0,Loam
23,77.0,0.0,1012.0,0.241,9.0,Sandy
21,96.0,0.1,1009.0,0.3088,8.0,Loam
22,83.0,0.0,1012.0,0.26399999999999996,12.0,Loam
20,89.0,0.0,1009.0,0.29200000000000004,12.0,Loam
22,68.0,0.0,1013.0,0.21900000000000003,12.0,Sandy
24,83.0,0.0,1006.0,0.25399999999999995,14.0,Loam
24,78.0,0.1,1007.0,0.23979999999999999,12.0,Sandy
37,28.0,0.0,1007.0,0.023999999999999994,10.0,Sandy
26,58.0,0.0,1008.0,0.16899999999999998,27.0,Sandy
31,44.0,0.3,1005.0,0.10440000000000002,10.0,Sandy
16,49.0,0.0,1016.0,0.192,11.0,Sandy
22,81.0,0.0,1008.0,0.258,14.0,Loam
23,72.0,0.0,1007.0,0.226,24.0,Sandy
24,73.0,0.0,1011.0,0.224,7.0,Sandy
23,73.0,0.0,1010.0,0.229,17.0,Sandy
33,25.0,0.0,1010.0,0.034999999999999996,7.0,Sandy
29,45.0,0.0,1010.0,0.115,9.0,Sandy
25,43.0,0.0,1014.0,0.129,13.0,Sandy
20,61.0,0.0,1015.0,0.208,6.0,Sandy
22,82.0,0.0,1015.0,0.26099999999999995,7.0,Loam
27,63.0,0.0,1009.0,0.179,13.0,Sandy
22,89.0,0.8,1010.0,0.28840000000000005,12.0,Loam
21,78.0,0.0,1008.0,0.254,22.0,Loam
22,83.0,0.0,1010.0,0.26399999999999996,10.0,Loam
21,89.0,0.0,1012.0,0.28700000000000003,12.0,Loam
19,88.0,0.0,1013.0,0.29400000000000004,16.0,Loam
26,66.0,0.0,1010.0,0.193,6.0,Sandy
22,81.0,0.0,1009.0,0.258,12.0,Loam
25,75.0,0.2,1004.0,0.22659999999999997,18.0,Sandy
30,47.0,0.0,1007.0,0.11599999999999999,19.0,Sandy
27,68.0,0.5,1007.0,0.198,8.0,Sandy
23,61.0,0.0,1012.0,0.193,12.0,Sandy
34,15.0,0.0,1011.0,0.0,12.0,Sandy
28,54.0,0.0,1011.0,0.147,7.0,Sandy
22,78.0,0.0,1008.0,0.249,14.0,Sandy
36,26.0,0.0,1008.0,0.022999999999999993,4.0,Sandy
30,54.0,0.3,1005.0,0.13940000000000002,5.0,Sandy
22,87.0,0.0,1011.0,0.276,10.0,Loam
28,48.0,0.0,1009.0,0.12899999999999998,9.0,Sandy
20,97.0,0.0,1015.0,0.316,5.0,Loam
19,76.0,0.0,1012.0,0.258,15.0,Loam
26,54.0,0.0,1015.0,0.157,15.0,Sandy
19,97.0,0.0,1014.0,0.321,9.0,Loam
22,59.0,0.0,1012.0,0.192,13.0,Sandy
30,40.0,0.0,1006.0,0.095,13.0,Sandy
20,92.0,0.0,1015.0,0.30100000000000005,5.0,Loam
20,93.0,0.0,1015.0,0.30400000000000005,12.0,Loam
16,93.0,0.0,1013.0,0.324,10.0,Loam
29,27.0,0.0,1007.0,0.061,9.0,Sandy
26,64.0,0.0,1007.0,0.187,9.0,Sandy
39,22.0,0.0,1007.0,0.0,3.0,Sandy
22,66.0,0.0,1015.0,0.21300000000000002,9.0,Sandy
24,73.0,0.0,1011.0,0.224,8.0,Sandy
25,65.0,0.0,1009.0,0.195,18.0,Sandy
22,65.0,0.0,1014.0,0.21000000000000002,10.0,Sandy
30,48.0,0.0,1004.0,0.119,21.0,Sandy
25,75.0,0.0,1011.0,0.22499999999999998,6.0,Sandy
21,99.0,0.0,1009.0,0.317,7.0,Loam
27,56.0,0.0,1008.0,0.158,23.0,Sandy
16,93.0,0.0,1016.0,0.324,11.0,Loam
16,85.0,0.0,1015.0,0.3,8.0,Loam
29,38.0,0.0,1010.0,0.09399999999999999,7.0,Sandy
22,86.0,0.0,1008.0,0.273,14.0,Loam
22,85.0,0.0,1011.0,0.27,7.0,Loam
26,53.0,0.0,1011.0,0.154,6.0,Sandy
34,32.0,0.0,1008.0,0.051000000000000004,4.0,Sandy
26,57.0,0.0,1011.0,0.16599999999999998,10.0,Sandy
25,71.0,0.0,1010.0,0.213,8.0,Sandy
26,29.0,0.0,1016.0,0.08199999999999999,14.0,Sandy
18,99.0,0.0,1012.0,0.33199999999999996,9.0,Loam
30,49.0,0.0,1005.0,0.122,21.0,Sandy
25,60.0,0.0,1009.0,0.18,16.0,Sandy
32,33.0,0.0,1013.0,0.064,6.0,Sandy
27,60.0,0.0,1011.0,0.16999999999999998,16.0,Sandy
